,ABD,Alcol_peso,Alcol_vol,Attenuazione Reale (RDF) %,Attenuazione vendita apparente %p,Cellule all'insemenzamento,Diacetile + precursori (ferm.),Differenza apparente-limite,Durata di conservazione lievito in cella,Estratto apparente,Estratto apparente limite %Pp,Estratto reale,Fermentation rate (13.5°-5.5°),Grado primitivo %Pp,Hopped Wort,Hopped Wort (37°C),NBB-A,NBB-B,Pentandione + precursori,pH,Rapporto ER/ABW,Temperatura Fermentazione,Temp. lievito all'insemenzamento,Tempo di riduzione diacetile
3509,0.0,5.67,7.24,67.88,84.01,17.0,50.0,0.03,15.4,2.53,2.5,5.09,3.0,15.85,0.0,0.0,0.0,0.0,41.0,4.1,0.9,14.5,6.62,10.0
3510,0.0,5.62,7.18,67.79,83.9,18.44,48.0,0.23,4.15,2.53,2.3,5.07,3.37,15.74,0.0,0.0,0.0,0.0,40.0,4.26,0.9,14.5,2.5,10.0
3511,0.0,5.65,7.23,69.05,85.44,16.0,50.0,0.03,10.15,2.27,2.24,4.83,2.56,15.6,0.0,0.0,0.0,0.0,40.0,4.29,0.85,14.6,2.5,9.96
3512,0.0,5.79,7.38,68.43,84.62,17.0,50.0,0.06,41.0,2.47,2.41,5.06,3.0,16.03,0.0,0.0,0.0,0.0,46.0,4.26,0.87,14.6,2.5,10.0
3513,0.0,5.67,7.25,66.97,82.85,18.0,42.0,0.09,48.0,2.75,2.66,5.3,3.0,16.05,0.0,0.0,0.0,0.0,35.0,4.24,0.93,14.5,2.5,10.0
3514,0.0,4.9,6.24,72.04,86.7,16.8,26.0,0.19,11.15,1.77,1.58,3.93,2.67,13.36,0.0,0.0,0.0,0.0,29.0,4.11,0.8,13.0,2.5,12.21
3515,0.0,4.95,6.3,72.55,87.3,16.9,35.0,0.5,11.3,1.71,1.21,3.87,2.84,13.39,0.0,0.0,0.0,0.0,32.0,4.15,0.78,13.0,2.5,11.13
3516,0.0,4.98,6.34,72.93,87.6,16.7,36.0,0.01,19.15,1.66,1.65,3.82,2.36,13.4,0.0,0.0,0.0,0.0,33.0,4.3,0.77,13.0,2.5,9.83
3517,0.0,4.99,6.35,72.51,86.0,17.1,38.0,0.23,14.5,1.89,1.66,3.91,2.6,13.5,0.0,0.0,0.0,0.0,29.0,4.08,0.78,13.0,2.5,11.13
3518,0.0,5.52,7.04,72.12,84.9,17.1,30.0,0.16,7.0,2.25,2.09,4.41,2.33,14.94,0.0,0.0,0.0,0.0,28.0,4.15,0.8,13.0,2.5,10.88
3519,0.0,4.95,6.3,72.81,87.2,17.1,33.0,0.15,7.0,1.71,1.56,3.82,2.19,13.36,0.0,0.0,0.0,0.0,32.0,4.2,0.78,13.0,2.5,9.46
3520,0.0,4.95,6.3,72.76,87.7,16.99,35.0,0.09,13.4,1.64,1.55,3.83,2.43,13.35,0.0,0.0,0.0,0.0,41.0,4.11,0.77,13.0,2.5,11.17
3521,0.0,4.99,6.35,72.81,87.3,17.2,28.0,0.15,10.45,1.71,1.56,3.85,2.5,13.45,0.0,0.0,0.0,0.0,23.0,4.21,0.77,13.0,9.55,10.42
3522,0.0,4.9,6.24,72.09,86.7,16.95,22.0,0.23,11.4,1.77,1.54,3.92,2.76,13.35,0.0,0.0,0.0,0.0,14.0,4.11,0.8,13.0,2.5,11.17
3523,0.0,4.93,6.28,72.47,86.2,17.2,35.0,0.19,11.1,1.84,1.65,3.87,2.63,13.36,0.0,0.0,0.0,0.0,23.0,4.05,0.78,13.0,2.5,9.5
3524,0.0,5.42,6.91,71.84,86.4,17.2,35.0,0.22,9.45,2.01,1.79,4.39,2.34,14.74,0.0,0.0,0.0,0.0,23.0,4.25,0.81,13.0,9.21,11.25
3525,0.0,5.05,6.43,72.74,86.1,16.97,35.0,0.25,7.0,1.9,1.65,3.91,2.03,13.61,0.0,0.0,0.0,0.0,34.0,4.28,0.77,13.0,2.5,10.79
3526,0.0,4.98,6.34,72.31,85.4,17.2,28.0,0.26,15.45,1.97,1.71,3.94,2.46,13.51,0.0,0.0,0.0,0.0,20.0,4.1,0.79,13.0,2.5,11.5
3527,0.0,4.98,6.34,72.67,85.1,17.4,35.0,0.34,8.55,2.0,1.66,3.87,2.45,13.42,0.0,0.0,0.0,0.0,35.0,4.18,0.77,13.0,2.5,10.96
3528,0.0,4.99,6.35,72.97,87.4,16.95,29.0,0.09,14.1,1.69,1.6,3.82,2.67,13.42,0.0,0.0,0.0,0.0,15.0,4.01,0.77,13.0,2.5,10.25
3529,0.0,5.5,7.01,72.92,86.5,16.85,26.0,0.06,21.55,1.99,1.93,4.22,2.86,14.72,0.0,0.0,0.0,0.0,16.0,4.17,0.77,13.0,2.5,10.96
3530,0.0,5.0,6.37,72.6,85.2,17.2,29.0,0.33,17.0,2.0,1.67,3.9,2.18,13.51,0.0,0.0,0.0,0.0,19.0,4.11,0.78,13.0,2.5,10.75
3531,0.0,4.95,6.3,72.45,85.8,16.9,33.0,0.24,22.4,1.91,1.67,3.89,2.07,13.41,0.0,0.0,0.0,0.0,21.0,4.11,0.79,13.0,2.5,10.67
3532,0.0,4.94,6.29,71.8,85.3,17.4,30.0,0.37,7.4,1.99,1.62,4.01,2.68,13.51,0.0,0.0,0.0,0.0,23.0,4.11,0.81,13.0,2.5,12.5
3533,0.0,4.93,6.28,72.52,86.2,17.0,34.0,0.25,11.3,1.85,1.6,3.86,2.63,13.35,0.0,0.0,0.0,0.0,31.0,4.15,0.78,13.0,2.5,11.75
3534,0.0,5.02,6.4,72.68,84.5,17.2,35.0,0.41,18.5,2.1,1.69,3.9,2.36,13.55,0.0,0.0,0.0,0.0,33.0,4.11,0.78,13.0,2.5,11.46
3535,0.0,5.02,6.4,72.12,85.4,17.2,34.0,0.39,9.4,1.99,1.6,4.01,2.17,13.65,0.0,0.0,0.0,0.0,36.0,4.15,0.8,13.0,2.5,11.75
3536,0.0,5.03,6.41,72.46,85.3,17.1,30.0,0.52,9.15,2.01,1.49,3.95,2.52,13.61,0.0,0.0,0.0,0.0,32.0,4.23,0.79,13.0,2.5,11.25
3537,0.0,5.5,7.01,72.0,85.2,17.0,33.0,0.41,12.5,2.2,1.79,4.42,2.12,14.91,0.0,0.0,0.0,0.0,34.0,4.12,0.8,13.0,2.5,12.0
3538,0.0,5.01,6.38,72.23,86.0,17.1,33.0,0.41,8.0,1.9,1.49,3.98,2.69,13.61,0.0,0.0,0.0,0.0,31.0,4.15,0.79,13.0,2.6,12.17
3539,0.0,5.0,6.37,72.19,85.7,16.95,35.0,0.45,14.0,1.94,1.49,3.98,2.52,13.59,0.0,0.0,0.0,0.0,41.0,4.15,0.8,13.0,2.5,12.92
3540,0.0,5.82,7.43,67.86,83.57,17.1,37.0,0.13,18.15,2.67,2.54,5.22,2.82,16.24,0.0,0.0,0.0,0.0,58.0,4.13,0.9,14.5,2.5,9.38
3541,0.0,4.8,6.13,63.71,81.43,16.7,34.0,0.15,20.47475871313673,2.68,2.53,5.23,2.59,14.41,0.0,0.0,0.0,0.0,57.0,4.16,1.09,13.0,2.8270625,9.75
3542,0.0,5.79,7.4,67.41,83.03,18.8,35.0,0.36,44.05,2.76,2.45,5.3,2.5,16.26,0.0,0.0,0.0,0.0,70.0,4.2,0.92,12.807534027221777,2.5,10.29
3543,0.0,5.75,7.35,67.35,83.33,17.45,35.0,0.17,14.2,2.7,2.53,5.28,2.5,16.17,0.0,0.0,0.0,0.0,30.0,4.15,0.92,12.807534027221777,2.5,11.0
3544,0.0,5.83,7.45,68.06,83.93,17.1,40.0,0.13,43.2,2.61,2.48,5.18,2.04,16.22,0.0,0.0,0.0,0.0,63.0,4.24,0.89,12.807534027221777,2.5,10.9
3545,0.0,5.81,7.42,68.25,84.48,17.0,38.0,0.2,45.3,2.5,2.3,5.12,2.4,16.13,0.0,0.0,0.0,0.0,47.0,4.3,0.88,12.807534027221777,2.5,10.0
3546,0.0,5.84,7.46,67.67,83.72,17.5,34.0,0.13,15.5,2.66,2.53,5.28,2.46,16.33,0.0,0.0,0.0,0.0,54.0,4.2,0.9,12.807534027221777,2.5,10.5
3547,0.0,6.0,7.66,68.78,84.81,18.2,40.0,0.05,15.0,2.51,2.46,5.15,2.18,16.49,0.0,0.0,0.0,0.0,65.0,4.21,0.86,12.807534027221777,2.5,10.29
3548,0.0,5.9,7.53,68.35,84.52,17.9,50.0,0.13,18.35,2.53,2.45,5.17,2.04,16.33,0.0,0.0,0.0,0.0,69.0,4.27,0.88,12.807534027221777,2.5,11.0
3549,0.0,5.82,7.44,67.17,83.12,16.5,37.0,0.27,7.2,2.77,2.5,5.38,2.18,16.39,0.0,0.0,0.0,0.0,46.0,4.29,0.92,12.807534027221777,2.8,10.5
3550,0.0,5.84,7.46,68.23,84.13,17.7,38.0,0.12,18.3,2.57,2.45,5.15,2.04,16.21,0.0,0.0,0.0,0.0,45.0,4.37,0.88,12.807534027221777,2.5,9.71
3551,0.0,5.76,7.35,68.08,84.23,19.0,34.0,0.07,9.35,2.53,2.46,5.12,2.0,16.04,0.0,0.0,0.0,0.0,54.0,4.32,0.89,12.807534027221777,2.56,10.83
3552,0.0,5.95,7.6,68.35,84.64,18.1,37.0,0.17,13.1,2.53,2.45,5.21,2.26,16.46,0.0,0.0,0.0,0.0,41.0,4.26,0.88,12.807534027221777,2.5,9.58
3553,0.0,5.02,6.39,72.22,86.5,17.2,34.0,0.3,8.15,1.84,1.54,3.99,2.45,13.63,0.0,0.0,0.0,0.0,52.0,4.2,0.79,13.0,2.5,11.21
3554,0.0,4.98,6.34,71.81,86.7,17.2,31.0,0.27,12.0,1.81,1.54,4.04,1.88,13.61,0.0,0.0,0.0,0.0,32.0,4.11,0.81,13.0,2.5,11.96
3555,0.0,5.7,7.28,67.08,83.93,17.5,38.0,0.14,15.0,2.59,2.45,5.3,2.91,16.1,0.0,0.0,0.0,0.0,45.0,4.19,0.93,14.5,2.5,9.75
3556,0.0,5.75,7.34,66.46,84.3,18.1,37.0,0.09,15.0,2.57,2.48,5.49,2.91,16.37,0.0,0.0,0.0,0.0,52.0,4.15,0.95,14.5,2.5,9.5
3557,0.0,5.65,7.22,66.05,83.31,16.5,39.0,0.25,17.0,2.7,2.45,5.5,2.4,16.2,0.0,0.0,0.0,0.0,45.0,4.12,0.97,14.5,2.5,9.21
3558,0.0,5.7,7.28,66.61,83.75,16.9,39.0,0.08,19.0,2.63,2.55,5.41,2.91,16.2,0.0,0.0,0.0,0.0,41.0,4.13,0.95,14.5,2.5,9.88
3559,0.0,5.44,6.96,65.45,81.05,16.7,46.0,0.27,35.0,2.99,2.72,5.45,2.43,15.78,0.0,0.0,0.0,0.0,39.0,4.41,1.0,12.0,10.0,14.58
3560,0.0,5.68,7.26,66.2,81.83,17.8,47.0,0.43,25.45,2.95,2.52,5.49,2.91,16.24,0.0,0.0,0.0,0.0,34.0,4.31,0.97,14.5,6.6,10.0
3561,0.0,5.7,7.28,66.49,83.52,18.2,42.0,0.18,30.15,2.68,2.5,5.44,2.91,16.23,0.0,0.0,0.0,0.0,37.0,4.23,0.95,14.5,5.78,10.0
3562,0.0,5.79,7.4,67.66,83.16,15.8,38.0,0.12,18.0,2.73,2.61,5.24,2.78,16.2,0.0,0.0,0.0,0.0,56.0,4.23,0.91,14.5,2.5,9.58
3563,0.0,5.81,7.42,67.82,83.07,18.5,37.0,0.3,15.0,2.75,2.45,5.22,2.78,16.22,0.0,0.0,0.0,0.0,51.0,4.27,0.9,14.5,2.5,9.29
3564,0.0,5.88,7.51,68.67,84.42,16.8,37.0,0.09,29.0,2.53,2.44,5.08,2.16,16.21,0.0,0.0,0.0,0.0,52.0,4.38,0.86,12.807534027221777,2.5,10.58
3565,0.0,5.85,7.47,68.0,84.6,17.3,36.0,0.05,20.0,2.51,2.46,5.21,2.29,16.28,0.0,0.0,0.0,0.0,61.0,4.36,0.89,12.807534027221777,2.5,10.92
3566,0.0,5.88,7.51,67.81,83.81,16.6,34.0,0.11,17.0,2.66,2.55,5.28,2.31,16.4,0.0,0.0,0.0,0.0,45.0,4.38,0.9,12.807534027221777,2.5,10.33
3567,0.0,5.81,7.42,68.17,83.88,16.2,35.0,0.12,45.0,2.6,2.48,5.14,1.96,16.15,0.0,0.0,0.0,0.0,60.0,4.14,0.88,12.807534027221777,10.0,11.0
3568,0.0,5.8,7.42,66.6,82.24,17.7,40.0,0.37,11.0,2.92,2.55,5.5,2.0,16.47,0.0,0.0,0.0,0.0,67.0,4.32,0.95,12.807534027221777,2.5,10.04
3569,0.0,5.69,7.28,66.49,80.91,16.8,36.0,0.64,17.0,3.09,2.45,5.43,2.26,16.21,0.0,0.0,0.0,0.0,42.0,4.39,0.95,12.807534027221777,2.5,10.08
3570,0.0,5.77,7.38,67.33,80.68,17.9,32.0,0.58,7.3,3.13,2.55,5.3,2.37,16.23,0.0,0.0,0.0,0.0,30.0,4.4,0.92,12.807534027221777,5.4,11.0
3571,0.0,5.8,7.41,67.36,83.02,17.5,36.0,0.22,6.25,2.77,2.55,5.32,2.26,16.3,0.0,0.0,0.0,0.0,32.0,4.37,0.92,12.807534027221777,2.5,11.0
3572,0.0,5.8,7.4,67.66,84.5,18.2,40.0,0.07,16.0,2.52,2.45,5.25,2.34,16.23,0.0,0.0,0.0,0.0,37.0,4.38,0.91,12.807534027221777,5.78,10.8
3573,0.0,5.84,7.46,68.18,83.77,18.5,36.0,0.15,19.15,2.63,2.48,5.16,2.46,16.22,0.0,0.0,0.0,0.0,32.0,4.34,0.88,12.807534027221777,5.7,11.0
3574,0.0,5.93,7.58,67.65,83.71,17.7,36.0,0.1,8.5,2.7,2.6,5.36,2.0,16.57,0.0,0.0,0.0,0.0,30.0,4.4,0.9,12.807534027221777,2.5,11.0
3575,0.0,6.02,7.69,67.83,83.86,18.2,40.0,0.3,11.45,2.7,2.4,5.39,1.98,16.75,0.0,0.0,0.0,0.0,30.0,4.4,0.9,12.807534027221777,2.5,11.0
3576,0.0,5.73,7.32,66.93,82.81,18.9,37.0,0.29,14.0,2.79,2.5,5.36,2.29,16.21,0.0,0.0,0.0,0.0,43.0,4.24,0.94,12.807534027221777,2.5,10.67
3577,0.0,5.88,7.51,68.24,84.45,17.0,40.0,0.1,37.0,2.54,2.44,5.18,2.49,16.31,0.0,0.0,0.0,0.0,51.0,4.18,0.88,12.807534027221777,2.5,10.29
3578,0.0,5.95,7.6,68.05,84.35,17.1,39.0,0.12,27.0,2.59,2.47,5.28,2.29,16.53,0.0,0.0,0.0,0.0,46.0,4.32,0.89,12.807534027221777,2.5,10.83
3579,0.0,5.61,7.17,64.5,83.58,17.45,39.0,1.03,15.3,2.7,1.67,5.84,2.4,16.45,0.0,0.0,0.0,0.0,22.0,4.35,1.04,12.807534027221777,7.71,11.0
3580,0.0,5.78,7.38,67.93,84.0,18.0,40.0,0.31,33.2,2.58,2.27,5.17,2.29,16.12,0.0,0.0,0.0,0.0,37.0,4.35,0.89,12.807534027221777,7.12,11.0
3581,0.0,5.32,6.8,65.89,80.79,13.1,49.0,0.55,34.0,2.95,2.4,5.24,2.31,15.36,0.0,0.0,0.0,0.0,43.0,4.48,0.98,12.807534027221777,2.5,11.219009009009008
3582,0.0,4.61,5.93,57.76,71.59,14.0,224.0,0.5,6.4,4.32,3.82,6.42,2.18,15.2,0.0,0.0,0.0,0.0,199.0,4.48,1.39,13.0,7.3,7.29
3583,0.0,5.48,7.01,65.02,80.48,15.9,50.0,0.22,9.05,3.12,2.9,5.59,2.59,15.98,0.0,0.0,0.0,0.0,40.0,4.25,1.02,14.5,6.49,10.0
3584,0.0,5.56,7.11,66.26,82.03,16.5,46.0,0.11,12.3,2.86,2.75,5.37,2.91,15.92,0.0,0.0,0.0,0.0,38.0,4.25,0.97,14.5,5.6,10.0
3585,0.0,5.44,6.96,65.11,80.61,17.6,48.0,0.25,17.55,3.07,2.82,5.53,2.95,15.85,0.0,0.0,0.0,0.0,35.0,4.22,1.02,14.5,7.8,8.92
3586,0.0,5.53,7.06,67.01,82.94,16.0,51.0,0.28,12.0,2.67,2.39,5.17,3.15,15.67,0.0,0.0,0.0,0.0,37.0,4.04,0.93,12.807534027221777,6.0,10.83
3587,0.0,6.02,7.69,66.28,84.39,17.5,33.0,0.17,11.0,2.67,2.5,5.77,3.15,17.11,0.0,0.0,0.0,0.0,52.0,4.07,0.96,12.807534027221777,2.5,7.63
3588,0.0,5.17,6.62,65.46,78.54,15.8,49.0,0.28,8.35,3.23,2.95,5.2,2.67,15.05,0.0,0.0,0.0,0.0,38.0,4.49,1.01,12.807534027221777,6.5,11.219009009009008
3589,0.0,5.4,6.9,66.21,81.6,15.3,39.0,0.38,17.0,2.85,2.47,5.24,2.59,15.51,0.0,0.0,0.0,0.0,42.0,4.49,0.97,12.807534027221777,2.5,11.219009009009008
3590,0.0,5.3,6.78,65.85,81.08,12.5,48.0,0.45,22.0,2.9,2.45,5.23,2.34,15.32,0.0,0.0,0.0,0.0,38.0,4.45,0.99,12.807534027221777,2.5,11.219009009009008
3591,0.0,5.4,6.9,65.94,81.73,13.8,48.0,0.29,19.4,2.84,2.55,5.3,2.7,15.56,0.0,0.0,0.0,0.0,37.0,4.37,0.98,12.807534027221777,9.5,11.219009009009008
3592,0.0,5.01,6.38,72.23,86.1,17.2,30.0,0.3,10.2,1.89,1.59,3.98,1.97,13.61,0.0,0.0,0.0,0.0,36.0,4.19,0.79,13.0,2.5,12.04
3593,0.0,4.99,6.35,72.81,86.0,17.8,35.0,0.22,16.4,1.88,1.66,3.85,1.93,13.45,0.0,0.0,0.0,0.0,32.0,4.23,0.77,13.0,2.5,12.79
3594,0.0,4.99,6.35,72.51,86.8,17.2,36.0,0.06,8.35,1.78,1.72,3.91,2.72,13.5,0.0,0.0,0.0,0.0,33.0,4.02,0.78,13.0,2.5,11.08
3595,0.0,5.05,6.43,73.2,86.5,17.0,38.0,0.02,10.45,1.82,1.8,3.82,2.58,13.53,0.0,0.0,0.0,0.0,29.0,4.22,0.76,14.0,2.5,10.79
3596,0.0,5.03,6.41,72.87,86.3,17.1,30.0,0.39,10.1,1.86,1.47,3.87,2.36,13.54,0.0,0.0,0.0,0.0,28.0,4.22,0.77,13.0,1.0,11.13
3597,0.0,4.93,6.28,71.66,86.6,17.0,33.0,0.33,16.55,1.82,1.49,4.03,2.05,13.51,0.0,0.0,0.0,0.0,32.0,4.21,0.82,13.0,6.8,11.83
3598,0.0,4.98,6.34,72.42,86.4,17.0,35.0,0.37,19.5,1.84,1.47,3.92,2.63,13.49,0.0,0.0,0.0,0.0,41.0,4.24,0.79,13.0,2.5,12.58
3599,0.0,4.98,6.34,72.67,86.4,17.2,28.0,0.34,14.5,1.83,1.49,3.87,2.06,13.45,0.0,0.0,0.0,0.0,23.0,4.06,0.78,13.0,5.0,14.33
3600,0.0,4.98,6.34,72.26,85.3,17.2,22.0,0.52,4.5,1.99,1.47,3.95,2.48,13.52,0.0,0.0,0.0,0.0,14.0,4.3,0.79,13.0,2.5,11.29
3601,0.0,5.05,6.43,72.85,85.9,17.0,35.0,0.45,8.35,1.91,1.46,3.89,2.66,13.59,0.0,0.0,0.0,0.0,23.0,4.15,0.77,13.0,2.5,10.58
3602,0.0,4.97,6.33,71.77,87.2,17.1,35.0,0.06,9.4,1.74,1.68,4.04,2.62,13.59,0.0,0.0,0.0,0.0,23.0,4.19,0.81,13.0,2.5,12.25
3603,0.0,4.99,6.35,72.05,86.5,17.1,35.0,0.29,9.0,1.83,1.54,4.0,3.02,13.59,0.0,0.0,0.0,0.0,32.0,4.13,0.8,13.0,2.5,11.08
3604,0.0,5.03,6.4,72.41,88.2,17.0,36.0,0.04,14.4,1.61,1.57,3.96,2.3,13.62,0.0,0.0,0.0,0.0,33.0,4.3,0.79,13.0,2.5,10.5
3605,0.0,4.24,5.44,61.26,70.49,13.9,47.0,0.9,14.0,3.93,3.03,5.16,2.34,13.32,0.0,0.0,0.0,0.0,46.0,4.15,1.22,12.807534027221777,2.5,11.219009009009008
3606,0.0,4.24,5.44,61.02,71.03,12.7,49.0,0.82,13.0,3.87,3.05,5.21,2.23,13.37,0.0,0.0,0.0,0.0,41.0,4.43,1.23,12.807534027221777,2.5,11.219009009009008
3607,0.0,4.98,6.34,72.42,86.2,17.0,36.0,0.12,10.45,1.86,1.74,3.92,1.16,13.49,0.0,0.0,0.0,0.0,32.0,4.2,0.79,13.0,2.5,10.58
3608,0.0,4.95,6.3,72.81,86.8,17.1,33.0,0.06,16.3,1.77,1.71,3.82,1.96,13.34,0.0,0.0,0.0,0.0,30.0,4.18,0.77,13.0,2.5,12.38
3609,0.0,5.0,6.37,73.16,85.8,17.1,34.0,0.31,9.1,1.91,1.6,3.79,2.98,13.41,0.0,0.0,0.0,0.0,37.0,4.11,0.76,13.0,2.5,11.58
3610,0.0,5.04,6.42,72.91,86.8,17.1,35.0,0.12,15.0,1.79,1.67,3.87,2.48,13.56,0.0,0.0,0.0,0.0,41.0,4.22,0.77,13.0,2.5,11.38
3611,0.0,4.96,6.31,71.73,86.9,16.5,35.0,0.08,12.05,1.78,1.7,4.04,2.04,13.57,0.0,0.0,0.0,0.0,43.0,4.1,0.81,13.0,2.5,11.0
3612,0.0,4.97,6.32,72.73,87.5,17.1,34.0,0.08,7.3,1.69,1.61,3.85,2.4,13.41,0.0,0.0,0.0,0.0,40.0,4.26,0.77,13.0,2.5,11.29
3613,0.0,5.02,6.39,72.83,87.2,17.0,34.0,0.18,10.0,1.73,1.55,3.87,2.7,13.52,0.0,0.0,0.0,0.0,40.0,4.21,0.77,13.0,14.0,13.33
3614,0.0,5.03,6.4,72.92,86.8,17.0,35.0,0.27,16.05,1.79,1.52,3.86,2.72,13.53,0.0,0.0,0.0,0.0,45.0,4.15,0.77,13.0,2.5,11.08
3615,0.0,4.98,6.34,72.52,86.7,17.2,35.0,0.31,10.05,1.79,1.48,3.9,2.03,13.48,0.0,0.0,0.0,0.0,42.0,4.14,0.78,13.0,10.39,11.42
3616,0.0,4.99,6.33,72.25,86.8,17.15,34.0,0.36,16.4,1.78,1.42,3.96,2.29,13.51,0.0,0.0,0.0,0.0,40.0,4.13,0.8,13.0,9.8,11.13
3617,0.0,4.12,5.28,59.39,73.63,13.5,46.0,0.7,36.2,3.52,2.82,5.42,2.4,13.35,0.0,0.0,0.0,0.0,44.0,4.48,1.32,12.807534027221777,9.3,11.219009009009008
3618,0.0,5.33,6.83,62.85,77.84,18.0,50.0,0.29,32.25,3.56,3.27,5.97,2.3,16.07,0.0,0.0,0.0,0.0,43.0,4.55,1.12,12.807534027221777,10.33,11.219009009009008
3619,0.0,5.13,6.57,62.87,77.86,13.5,50.0,0.2,16.05,3.43,3.23,5.76,2.3,15.51,0.0,0.0,0.0,0.0,46.0,4.52,1.12,12.807534027221777,6.6,11.219009009009008
3620,0.0,5.16,6.61,62.87,77.86,15.6,200.0,0.41,18.35,3.45,3.04,5.79,2.67,15.59,0.0,0.0,0.0,0.0,190.0,4.44,1.12,13.0,5.91,8.88
3621,0.0,4.94,6.33,61.82,76.55,16.9,198.0,1.27,25.15,3.57,2.3,5.81,2.23,15.22,0.0,0.0,0.0,0.0,121.0,4.46,1.18,13.0,5.8,8.71
3622,0.0,5.8,7.41,67.4,82.41,17.5,47.0,0.42,13.3,2.87,2.45,5.31,2.91,16.29,0.0,0.0,0.0,0.0,35.0,4.16,0.92,14.5,7.57,9.92
3623,0.0,5.84,7.46,68.1,83.27,17.5,50.0,0.2,10.3,2.72,2.52,5.18,2.74,16.24,0.0,0.0,0.0,0.0,46.0,4.32,0.89,14.5,6.66,10.0
3624,0.0,5.67,7.25,66.84,82.69,18.8,39.0,0.18,12.15,2.78,2.6,5.33,2.04,16.07,0.0,0.0,0.0,0.0,33.0,4.4,0.94,12.807534027221777,5.34,11.0
3625,0.0,5.76,7.36,66.5,82.3,17.7,40.0,0.34,15.35,2.9,2.56,5.49,2.5,16.39,0.0,0.0,0.0,0.0,33.0,4.35,0.95,12.807534027221777,5.7,11.0
3626,0.0,5.68,7.27,65.46,81.03,18.6,36.0,0.58,6.3,3.11,2.53,5.67,1.9,16.41,0.0,0.0,0.0,0.0,31.0,4.47,1.0,12.807534027221777,5.23,11.0
3627,0.0,5.73,7.33,66.22,81.95,17.3,37.0,1.4,9.2,2.95,1.55,5.53,2.26,16.37,0.0,0.0,0.0,0.0,32.0,4.4,0.97,12.807534027221777,5.7,11.0
3628,0.0,5.71,7.29,67.42,83.44,17.45,43.0,0.31,20.47475871313673,2.66,2.35,5.23,2.16,16.05,0.0,0.0,0.0,0.0,32.0,4.4,0.92,12.807534027221777,2.8270625,12.83
3629,0.0,5.75,7.35,66.97,82.84,19.1,31.0,0.35,8.35,2.79,2.44,5.37,2.5,16.26,0.0,0.0,0.0,0.0,29.0,4.3,0.93,12.807534027221777,13.96,10.58
3630,0.0,5.8,7.4,68.26,84.5,17.8,33.0,0.3,9.2,2.5,2.2,5.11,2.0,16.1,0.0,0.0,0.0,0.0,27.0,4.4,0.88,12.807534027221777,7.14,10.9
3631,0.0,5.95,7.59,68.74,85.06,18.6,39.0,0.21,12.15,2.45,2.24,5.12,2.31,16.38,0.0,0.0,0.0,0.0,35.0,4.35,0.86,12.807534027221777,6.24,10.7
3632,0.0,4.02,5.13,65.88,81.58,17.0,276.0,0.42,7.35,2.18,1.76,4.04,2.63,11.84,0.0,0.0,0.0,0.0,106.0,4.24,1.0,13.0,7.8,5.08
3633,0.0,5.57,7.12,66.86,82.74,17.45,37.0,0.29,13.25,2.73,2.44,5.24,3.15,15.81,0.0,0.0,0.0,0.0,20.0,4.57,0.94,12.807534027221777,14.0,11.75
3634,0.0,5.92,7.56,68.68,84.94,17.45,37.0,0.23,12.2,2.46,2.23,5.11,2.04,16.31,0.0,0.0,0.0,0.0,30.0,4.41,0.86,12.807534027221777,6.68,11.0
3635,0.0,5.9,7.53,68.52,84.77,17.45,36.0,0.28,7.45,2.48,2.2,5.13,2.21,16.3,0.0,0.0,0.0,0.0,30.0,4.4,0.87,12.807534027221777,10.62,11.0
3636,0.0,5.7,7.28,67.6,83.61,18.0,38.0,0.44,3.04,2.62,2.18,5.18,2.06,15.99,0.0,0.0,0.0,0.0,32.0,4.3,0.91,12.807534027221777,7.67,11.0
3637,0.0,5.76,7.36,67.6,83.66,18.6,40.0,0.26,8.5,2.64,2.38,5.23,1.9,16.14,0.0,0.0,0.0,0.0,39.0,4.42,0.91,12.807534027221777,2.5,11.0
3638,0.0,5.97,7.62,69.41,85.8,18.0,40.0,0.28,5.1,2.31,2.03,4.98,2.5,16.28,0.0,0.0,0.0,0.0,30.0,4.4,0.83,12.807534027221777,8.58,11.0
3639,0.0,5.82,7.43,68.68,84.92,17.42,39.0,0.26,15.4,2.42,2.16,5.03,2.5,16.06,0.0,0.0,0.0,0.0,30.0,4.3,0.86,12.807534027221777,2.5,10.6
3640,0.0,5.39,6.91,62.42,77.33,18.0,40.0,1.51,3.45,3.7,2.19,6.14,1.9,16.34,0.0,0.0,0.0,0.0,30.0,4.56,1.14,12.807534027221777,2.5,11.0
3641,0.0,5.75,7.33,69.83,86.37,17.0,33.0,0.23,15.2,2.13,1.9,4.72,2.49,15.64,0.0,0.0,0.0,0.0,28.0,4.35,0.82,12.807534027221777,2.5,11.0
3642,0.0,5.72,7.3,67.67,83.95,18.0,32.0,0.39,12.15,2.57,2.18,5.18,2.11,16.02,0.0,0.0,0.0,0.0,23.0,4.4,0.91,12.807534027221777,7.78,11.0
3643,0.0,5.51,7.04,67.11,83.09,16.74,42.0,0.21,16.51,2.64,2.43,5.13,3.0,15.6,0.0,0.0,0.0,0.0,34.0,4.32,0.93,14.6,9.67,9.8
